device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC0A0464,2024-03-23,00:00:04,27.1,100.0,20.0,22.989813,120.203024
08BEAC0A089E,2024-03-23,00:00:33,24.6,100.0,0.0,23.12107103,120.4585091
08BEAC0A0774,2024-03-23,00:00:48,26.5,98.0,16.0,22.992411,120.294135
08BEAC0A0156,2024-03-23,00:01:10,25.2,100.0,0.0,24.0838267,120.752756
08BEAC0A0340,2024-03-23,00:01:23,27.7,100.0,22.0,22.9193352,120.2170451
08BEAC0A085E,2024-03-23,00:01:40,25.6,100.0,29.0,23.1428708,120.2732881
08BEAC0A01AA,2024-03-23,00:01:42,23.5,85.0,57.0,24.9751,121.269826
08BEAC0A07A2,2024-03-23,00:01:47,24.3,100.0,44.0,25.10392038,121.2447143
08BEAC0A084E,2024-03-23,00:02:40,22.6,100.0,47.0,24.9785086,121.3061612
08BEAC0A0226,2024-03-23,00:02:46,25.7,100.0,0.0,23.2174825,120.365091
08BEAC0A0398,2024-03-23,00:02:55,26.0,78.0,26.0,24.1494248,120.681704
08BEAC0A06A6,2024-03-23,00:03:25,27.1,100.0,26.0,22.977305,120.186438
08BEAC0A0880,2024-03-23,00:04:40,25.7,100.0,28.0,23.7224119,120.3083761
08BEAC0A0464,2024-03-23,00:05:49,27.2,100.0,20.0,22.989813,120.203024
08BEAC0A089E,2024-03-23,00:06:15,25.2,100.0,0.0,23.12107103,120.4585091
08BEAC0A0774,2024-03-23,00:06:29,26.6,99.0,17.0,22.992411,120.294135
08BEAC0A0156,2024-03-23,00:06:53,25.5,100.0,0.0,24.0838267,120.752756
08BEAC0A0340,2024-03-23,00:07:03,27.8,100.0,21.0,22.9193352,120.2170451
08BEAC0A085E,2024-03-23,00:07:21,25.6,100.0,27.0,23.1428708,120.2732881
08BEAC0A01AA,2024-03-23,00:07:23,23.6,85.0,60.0,24.9751,121.269826
08BEAC0A07A2,2024-03-23,00:07:32,24.5,100.0,42.0,25.10392038,121.2447143
08BEAC0A084E,2024-03-23,00:08:22,22.6,100.0,44.0,24.9785086,121.3061612
08BEAC0A0226,2024-03-23,00:08:32,26.0,100.0,0.0,23.2174825,120.365091
08BEAC0A0398,2024-03-23,00:08:37,26.0,78.0,26.0,24.1494248,120.681704
08BEAC0A06A6,2024-03-23,00:09:08,27.2,100.0,22.0,22.977305,120.186438
08BEAC0A0880,2024-03-23,00:10:21,26.1,100.0,29.0,23.7224119,120.3083761
08BEAC0A0464,2024-03-23,00:11:32,27.2,100.0,20.0,22.989813,120.203024
08BEAC0A089E,2024-03-23,00:11:55,25.3,100.0,0.0,23.12107103,120.4585091
08BEAC0A0774,2024-03-23,00:12:10,26.8,100.0,24.0,22.992411,120.294135
08BEAC0A0156,2024-03-23,00:12:34,25.7,100.0,0.0,24.0838267,120.752756
08BEAC0A0340,2024-03-23,00:12:44,28.1,100.0,23.0,22.9193352,120.2170451
08BEAC0A085E,2024-03-23,00:13:02,25.8,100.0,28.0,23.1428708,120.2732881
08BEAC0A01AA,2024-03-23,00:13:05,23.8,84.0,56.0,24.9751,121.269826
08BEAC0A07A2,2024-03-23,00:13:13,24.6,100.0,42.0,25.10392038,121.2447143
08BEAC0A084E,2024-03-23,00:14:04,22.7,100.0,42.0,24.9785086,121.3061612
08BEAC0A0226,2024-03-23,00:14:15,26.2,100.0,0.0,23.2174825,120.365091
08BEAC0A0398,2024-03-23,00:14:18,26.0,78.0,26.0,24.1494248,120.681704
08BEAC0A06A6,2024-03-23,00:14:52,27.2,100.0,22.0,22.977305,120.186438
08BEAC0A0296,2024-03-23,00:15:28,25.8,100.0,34.0,23.741368,120.401476
08BEAC0A0880,2024-03-23,00:16:04,26.2,100.0,27.0,23.7224119,120.3083761
08BEAC0A0464,2024-03-23,00:17:34,27.5,100.0,20.0,22.989813,120.203024
08BEAC0A089E,2024-03-23,00:17:36,25.8,100.0,0.0,23.12107103,120.4585091
08BEAC0A0774,2024-03-23,00:17:51,26.8,100.0,21.0,22.992411,120.294135
08BEAC0A0156,2024-03-23,00:18:16,26.0,100.0,0.0,24.0838267,120.752756
08BEAC0A0340,2024-03-23,00:18:25,28.3,100.0,19.0,22.9193352,120.2170451
08BEAC0A085E,2024-03-23,00:18:44,26.0,100.0,27.0,23.1428708,120.2732881
08BEAC0A01AA,2024-03-23,00:18:47,23.8,84.0,49.0,24.9751,121.269826
08BEAC0A07A2,2024-03-23,00:18:55,24.7,100.0,39.0,25.10392038,121.2447143
