device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC0A04EE,2024-11-26,00:00:16,23.7,100.0,11.0,24.301515898772,120.71125566959
08BEAC0A0340,2024-11-26,00:00:18,25.7,100.0,13.0,22.919376,120.2170781
08BEAC0A0774,2024-11-26,00:00:27,25.2,100.0,12.0,22.992411,120.294135
08BEAC0A0420,2024-11-26,00:00:43,24.1,100.0,18.0,24.184925,120.667711
08BEAC0A07A2,2024-11-26,00:02:01,23.1,100.0,2.0,25.10392038,121.2447143
08BEAC0A04EC,2024-11-26,00:02:16,22.5,100.0,0.0,24.936085,121.223586
08BEAC0A085E,2024-11-26,00:02:40,24.2,100.0,25.0,23.1428708,120.2732881
08BEAC0A0880,2024-11-26,00:04:29,24.6,100.0,4.0,23.7224119,120.3083761
08BEAC0A04EE,2024-11-26,00:05:32,23.7,100.0,13.0,24.301515898772,120.71125566959
08BEAC0A0340,2024-11-26,00:05:33,25.8,100.0,13.0,22.919376,120.2170781
08BEAC0A0774,2024-11-26,00:05:43,25.3,100.0,11.0,22.992411,120.294135
08BEAC0A0420,2024-11-26,00:05:59,24.1,100.0,14.0,24.184925,120.667711
08BEAC0A07A2,2024-11-26,00:07:19,23.0,100.0,1.0,25.10392038,121.2447143
08BEAC0A04EC,2024-11-26,00:07:32,22.5,100.0,0.0,24.936085,121.223586
08BEAC0A085E,2024-11-26,00:07:57,24.3,100.0,26.0,23.1428708,120.2732881
08BEAC0A0880,2024-11-26,00:09:47,24.7,100.0,5.0,23.7224119,120.3083761
08BEAC0A0340,2024-11-26,00:10:49,26.0,100.0,14.0,22.919376,120.2170781
08BEAC0A04EE,2024-11-26,00:10:50,24.0,100.0,14.0,24.301515898772,120.71125566959
08BEAC0A0774,2024-11-26,00:11:00,25.5,100.0,11.0,22.992411,120.294135
08BEAC0A0420,2024-11-26,00:11:16,24.1,100.0,11.0,24.184925,120.667711
08BEAC0A07A2,2024-11-26,00:12:37,22.7,100.0,2.0,25.10392038,121.2447143
08BEAC0A04EC,2024-11-26,00:12:48,22.3,100.0,0.0,24.936085,121.223586
08BEAC0A085E,2024-11-26,00:13:14,24.3,100.0,24.0,23.1428708,120.2732881
08BEAC0A0880,2024-11-26,00:15:04,24.6,100.0,5.0,23.7224119,120.3083761
08BEAC0A0340,2024-11-26,00:16:06,26.1,100.0,14.0,22.919376,120.2170781
08BEAC0A04EE,2024-11-26,00:16:08,24.1,100.0,13.0,24.301515898772,120.71125566959
08BEAC0A0774,2024-11-26,00:16:17,25.6,100.0,10.0,22.992411,120.294135
08BEAC0A0420,2024-11-26,00:16:33,24.1,100.0,10.0,24.184925,120.667711
08BEAC0A07A2,2024-11-26,00:17:54,22.8,100.0,2.0,25.10392038,121.2447143
08BEAC0A04EC,2024-11-26,00:18:05,22.3,100.0,0.0,24.936085,121.223586
08BEAC0A085E,2024-11-26,00:18:31,24.5,100.0,24.0,23.1428708,120.2732881
08BEAC0A0880,2024-11-26,00:20:20,24.6,100.0,6.0,23.7224119,120.3083761
08BEAC0A0340,2024-11-26,00:21:22,26.1,100.0,16.0,22.919376,120.2170781
08BEAC0A04EE,2024-11-26,00:21:27,24.7,100.0,12.0,24.301515898772,120.71125566959
08BEAC0A0774,2024-11-26,00:21:33,25.6,100.0,11.0,22.992411,120.294135
08BEAC0A0420,2024-11-26,00:21:50,24.1,100.0,9.0,24.184925,120.667711
08BEAC0A07A2,2024-11-26,00:23:12,22.3,100.0,1.0,25.10392038,121.2447143
08BEAC0A04EC,2024-11-26,00:23:26,22.1,100.0,0.0,24.936085,121.223586
08BEAC0A085E,2024-11-26,00:23:47,24.5,100.0,25.0,23.1428708,120.2732881
08BEAC0A0880,2024-11-26,00:25:37,24.7,100.0,6.0,23.7224119,120.3083761
