device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC0A01AA,2023-12-31,00:00:09,22.0,78.0,25.0,24.9751,121.269826
08BEAC0A0050,2023-12-31,00:00:24,12.8,100.0,0.0,24.255411,121.259081
08BEAC0A0156,2023-12-31,00:00:50,20.3,100.0,0.0,24.0838267,120.752756
08BEAC0A0880,2023-12-31,00:01:07,21.8,100.0,29.0,23.7224119,120.3083761
08BEAC0A085E,2023-12-31,00:01:14,20.5,100.0,80.0,23.1428708,120.2732881
08BEAC0A06A6,2023-12-31,00:01:39,20.2,100.0,63.0,22.977305,120.186438
08BEAC0A0398,2023-12-31,00:01:49,23.1,89.0,20.0,24.1494598,120.6817376
08BEAC0A0826,2023-12-31,00:02:04,20.7,100.0,74.0,23.0865158,120.3191882
08BEAC0A084E,2023-12-31,00:02:10,19.3,100.0,35.0,24.9785086,121.3061612
08BEAC0A07A2,2023-12-31,00:02:18,21.0,100.0,45.0,25.10392038,121.2447143
08BEAC0A05AC,2023-12-31,00:02:27,20.8,100.0,0.0,22.912748,120.261227
08BEAC0A0464,2023-12-31,00:02:46,20.8,100.0,64.0,22.989813,120.203024
08BEAC0A0774,2023-12-31,00:03:39,21.0,100.0,52.0,22.992411,120.294135
08BEAC0A0480,2023-12-31,00:03:40,23.3,100.0,42.0,23.190069,120.192365
08BEAC0A089E,2023-12-31,00:04:08,22.2,100.0,0.0,23.12107103,120.4585091
08BEAC0A0226,2023-12-31,00:04:19,19.7,100.0,0.0,23.2174825,120.365091
08BEAC0A0296,2023-12-31,00:04:32,20.8,100.0,10.0,23.741368,120.401476
08BEAC09FFA4,2023-12-31,00:04:55,27.6,68.0,10.0,25.062614,121.582292
08BEAC0A0340,2023-12-31,00:05:04,22.6,100.0,58.0,22.9193352,120.2170451
08BEAC0A01AA,2023-12-31,00:05:26,21.8,78.0,26.0,24.9751,121.269826
08BEAC0A0050,2023-12-31,00:05:44,13.2,100.0,0.0,24.255411,121.259081
08BEAC0A0156,2023-12-31,00:06:09,20.5,100.0,0.0,24.0838267,120.752756
08BEAC0A0880,2023-12-31,00:06:21,22.0,100.0,29.0,23.7224119,120.3083761
08BEAC0A085E,2023-12-31,00:06:31,20.5,100.0,79.0,23.1428708,120.2732881
08BEAC0A06A6,2023-12-31,00:06:57,20.3,100.0,65.0,22.977305,120.186438
08BEAC0A0398,2023-12-31,00:07:06,23.2,88.0,19.0,24.1494598,120.6817376
08BEAC0A0826,2023-12-31,00:07:21,21.0,100.0,76.0,23.0865158,120.3191882
08BEAC0A07A2,2023-12-31,00:07:35,21.0,100.0,44.0,25.10392038,121.2447143
08BEAC0A05AC,2023-12-31,00:07:42,20.8,100.0,0.0,22.912748,120.261227
08BEAC0A084E,2023-12-31,00:08:01,19.6,100.0,36.0,24.9785086,121.3061612
08BEAC0A0464,2023-12-31,00:08:09,20.7,100.0,66.0,22.989813,120.203024
08BEAC0A0480,2023-12-31,00:08:55,23.3,100.0,43.0,23.190069,120.192365
08BEAC0A0774,2023-12-31,00:08:57,21.0,100.0,52.0,22.992411,120.294135
08BEAC0A089E,2023-12-31,00:09:26,23.2,100.0,0.0,23.12107103,120.4585091
08BEAC0A0226,2023-12-31,00:09:34,19.6,100.0,0.0,23.2174825,120.365091
08BEAC0A0296,2023-12-31,00:09:50,21.0,100.0,9.0,23.741368,120.401476
08BEAC09FFA4,2023-12-31,00:10:13,27.7,68.0,10.0,25.062614,121.582292
08BEAC0A0340,2023-12-31,00:10:22,22.6,100.0,58.0,22.9193352,120.2170451
08BEAC0A01AA,2023-12-31,00:10:43,22.0,79.0,26.0,24.9751,121.269826
08BEAC0A0050,2023-12-31,00:10:58,13.2,100.0,0.0,24.255411,121.259081
08BEAC0A0156,2023-12-31,00:11:25,20.6,100.0,0.0,24.0838267,120.752756
08BEAC0A0880,2023-12-31,00:11:38,22.2,100.0,27.0,23.7224119,120.3083761
08BEAC0A085E,2023-12-31,00:11:48,20.5,100.0,80.0,23.1428708,120.2732881
08BEAC0A06A6,2023-12-31,00:12:15,20.5,100.0,63.0,22.977305,120.186438
08BEAC0A0398,2023-12-31,00:12:24,23.2,86.0,20.0,24.1494598,120.6817376
08BEAC0A0826,2023-12-31,00:12:39,21.1,100.0,77.0,23.0865158,120.3191882
08BEAC0A07A2,2023-12-31,00:12:50,21.0,100.0,42.0,25.10392038,121.2447143
08BEAC0A05AC,2023-12-31,00:13:00,20.8,100.0,0.0,22.912748,120.261227
08BEAC0A084E,2023-12-31,00:13:21,19.7,100.0,37.0,24.9785086,121.3061612
08BEAC0A0464,2023-12-31,00:13:27,20.8,100.0,64.0,22.989813,120.203024
08BEAC0A0480,2023-12-31,00:14:13,23.5,100.0,43.0,23.190069,120.192365
08BEAC0A0774,2023-12-31,00:14:15,21.1,100.0,51.0,22.992411,120.294135
08BEAC0A089E,2023-12-31,00:14:43,24.0,100.0,0.0,23.12107103,120.4585091
08BEAC0A0226,2023-12-31,00:14:52,19.5,100.0,0.0,23.2174825,120.365091
08BEAC0A0296,2023-12-31,00:15:06,21.1,100.0,7.0,23.741368,120.401476
08BEAC09FFA4,2023-12-31,00:15:29,27.8,68.0,10.0,25.062614,121.582292
08BEAC0A0340,2023-12-31,00:15:40,22.7,100.0,58.0,22.9193352,120.2170451
08BEAC0A01AA,2023-12-31,00:16:04,22.1,79.0,26.0,24.9751,121.269826
08BEAC0A0050,2023-12-31,00:16:16,13.1,100.0,0.0,24.255411,121.259081
08BEAC0A0156,2023-12-31,00:16:44,20.8,100.0,0.0,24.0838267,120.752756
08BEAC0A0880,2023-12-31,00:16:53,22.3,100.0,27.0,23.7224119,120.3083761
08BEAC0A085E,2023-12-31,00:17:06,20.5,100.0,78.0,23.1428708,120.2732881
08BEAC0A06A6,2023-12-31,00:17:33,20.5,100.0,63.0,22.977305,120.186438
08BEAC0A0398,2023-12-31,00:17:40,23.3,86.0,20.0,24.1494598,120.6817376
08BEAC0A0826,2023-12-31,00:17:55,21.0,100.0,74.0,23.0865158,120.3191882
08BEAC0A07A2,2023-12-31,00:18:09,21.1,100.0,42.0,25.10392038,121.2447143
08BEAC0A05AC,2023-12-31,00:18:18,21.0,100.0,0.0,22.912748,120.261227
08BEAC0A0464,2023-12-31,00:18:45,21.0,100.0,64.0,22.989813,120.203024
08BEAC0A084E,2023-12-31,00:18:58,19.7,100.0,38.0,24.9785086,121.3061612
08BEAC0A0480,2023-12-31,00:19:31,23.5,100.0,43.0,23.190069,120.192365
08BEAC0A0774,2023-12-31,00:19:34,21.1,100.0,51.0,22.992411,120.294135
08BEAC0A089E,2023-12-31,00:19:59,24.7,100.0,0.0,23.12107103,120.4585091
08BEAC0A0226,2023-12-31,00:20:10,19.6,100.0,0.0,23.2174825,120.365091
08BEAC0A0296,2023-12-31,00:20:23,21.2,100.0,9.0,23.741368,120.401476
08BEAC09FFA4,2023-12-31,00:20:45,27.8,67.0,10.0,25.062614,121.582292
08BEAC0A0340,2023-12-31,00:20:58,23.0,100.0,59.0,22.9193352,120.2170451
08BEAC0A01AA,2023-12-31,00:21:21,22.1,79.0,27.0,24.9751,121.269826
08BEAC0A0156,2023-12-31,00:22:00,21.1,100.0,0.0,24.0838267,120.752756
08BEAC0A0880,2023-12-31,00:22:12,22.5,100.0,25.0,23.7224119,120.3083761
08BEAC0A085E,2023-12-31,00:22:22,20.6,100.0,72.0,23.1428708,120.2732881
08BEAC0A06A6,2023-12-31,00:22:49,20.6,100.0,64.0,22.977305,120.186438
08BEAC0A0398,2023-12-31,00:22:58,23.2,85.0,22.0,24.1494598,120.6817376
08BEAC0A0826,2023-12-31,00:23:14,20.7,100.0,74.0,23.0865158,120.3191882
08BEAC0A07A2,2023-12-31,00:23:25,21.1,100.0,41.0,25.10392038,121.2447143
08BEAC0A05AC,2023-12-31,00:23:35,21.0,100.0,0.0,22.912748,120.261227
08BEAC0A0464,2023-12-31,00:24:03,21.1,100.0,62.0,22.989813,120.203024
08BEAC0A084E,2023-12-31,00:24:32,19.8,100.0,40.0,24.9785086,121.3061612
08BEAC0A0480,2023-12-31,00:24:47,23.5,100.0,43.0,23.190069,120.192365
08BEAC0A0774,2023-12-31,00:24:50,21.2,100.0,51.0,22.992411,120.294135
08BEAC0A089E,2023-12-31,00:25:16,24.8,100.0,0.0,23.12107103,120.4585091
08BEAC0A0226,2023-12-31,00:25:25,19.6,100.0,0.0,23.2174825,120.365091
08BEAC0A0296,2023-12-31,00:25:41,21.5,100.0,10.0,23.741368,120.401476
08BEAC09FFA4,2023-12-31,00:26:02,27.8,68.0,10.0,25.062614,121.582292
08BEAC0A0340,2023-12-31,00:26:14,23.0,100.0,59.0,22.9193352,120.2170451
08BEAC0A01AA,2023-12-31,00:26:38,22.1,79.0,27.0,24.9751,121.269826
08BEAC0A0050,2023-12-31,00:26:44,13.1,100.0,1.0,24.255411,121.259081
08BEAC0A0156,2023-12-31,00:27:18,21.2,100.0,0.0,24.0838267,120.752756
08BEAC0A0880,2023-12-31,00:27:30,22.5,100.0,27.0,23.7224119,120.3083761
08BEAC0A085E,2023-12-31,00:27:39,20.7,100.0,73.0,23.1428708,120.2732881
08BEAC0A06A6,2023-12-31,00:28:07,20.8,100.0,64.0,22.977305,120.186438
08BEAC0A0398,2023-12-31,00:28:16,23.2,85.0,22.0,24.1494598,120.6817376
08BEAC0A0826,2023-12-31,00:28:33,21.0,100.0,72.0,23.0865158,120.3191882
08BEAC0A07A2,2023-12-31,00:28:41,21.3,100.0,46.0,25.10392038,121.2447143
08BEAC0A05AC,2023-12-31,00:28:55,21.0,100.0,0.0,22.912748,120.261227
08BEAC0A0464,2023-12-31,00:29:21,21.2,100.0,61.0,22.989813,120.203024
08BEAC0A084E,2023-12-31,00:30:04,19.8,100.0,38.0,24.9785086,121.3061612
08BEAC0A0480,2023-12-31,00:30:06,23.5,100.0,44.0,23.190069,120.192365
08BEAC0A0774,2023-12-31,00:30:10,21.3,100.0,51.0,22.992411,120.294135
08BEAC0A089E,2023-12-31,00:30:33,25.3,100.0,0.0,23.12107103,120.4585091
08BEAC0A0226,2023-12-31,00:30:43,19.7,100.0,0.0,23.2174825,120.365091
08BEAC0A0296,2023-12-31,00:31:00,21.6,100.0,10.0,23.741368,120.401476
08BEAC09FFA4,2023-12-31,00:31:18,27.8,68.0,11.0,25.062614,121.582292
08BEAC0A0340,2023-12-31,00:31:33,23.1,100.0,58.0,22.9193352,120.2170451
