device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC0A019A,2023-07-01,00:00:03,30.8,100.0,3.0,23.3199,120.34515
08BEAC0A0678,2023-07-01,00:00:08,32.0,100.0,3.0,23.139376,120.138374
08BEAC0A080E,2023-07-01,00:00:18,33.2,100.0,1.0,23.158097,120.170618
08BEAC0A0156,2023-07-01,00:00:26,30.1,100.0,0.0,24.0838267,120.752756
08BEAC0A05B8,2023-07-01,00:00:28,31.7,100.0,5.0,23.237662,120.175428
08BEAC0A0780,2023-07-01,00:00:33,30.5,100.0,6.0,23.048983,120.174614
08BEAC0A072A,2023-07-01,00:00:44,31.0,100.0,0.0,23.2390562,120.2717747
08BEAC0A04EC,2023-07-01,00:00:47,31.5,100.0,17.0,24.936085,121.223586
08BEAC0A0218,2023-07-01,00:00:54,30.7,100.0,6.0,23.6869687,120.5865383
08BEAC0A06EA,2023-07-01,00:00:55,30.6,100.0,8.0,22.993712,120.176398
08BEAC0A0742,2023-07-01,00:01:17,30.8,100.0,6.0,23.003578,120.240161
08BEAC0A0826,2023-07-01,00:01:34,32.1,100.0,3.0,23.0865158,120.3191882
08BEAC0A06C0,2023-07-01,00:01:35,33.3,100.0,2.0,23.006714,120.258351
08BEAC0A0774,2023-07-01,00:01:42,31.3,100.0,1.0,22.992411,120.294135
08BEAC0A07A2,2023-07-01,00:02:01,31.5,100.0,9.0,25.10392038,121.2447143
08BEAC0A0464,2023-07-01,00:02:10,31.7,100.0,3.0,22.989813,120.203024
08BEAC0A0226,2023-07-01,00:02:13,31.5,100.0,0.0,23.2174825,120.365091
08BEAC0A0880,2023-07-01,00:02:25,32.6,100.0,1.0,23.7224119,120.3083761
08BEAC0A0640,2023-07-01,00:02:27,32.2,100.0,2.0,23.160034,120.18215
08BEAC0A0508,2023-07-01,00:02:48,30.6,100.0,2.0,23.138713,120.324702
08BEAC0A01AA,2023-07-01,00:02:58,31.1,90.0,22.0,24.9751,121.269826
08BEAC0A0050,2023-07-01,00:03:01,21.0,100.0,8.0,24.255491,121.258994
